CompanyID,CompanyName,Industry,Region,Revenue_WMA,Revenue_std,Revenue_cv,Revenue_slope,ProfitMargin_WMA,ProfitMargin_std,ProfitMargin_cv,ProfitMargin_slope,MarketCap_WMA,MarketCap_std,MarketCap_cv,MarketCap_slope,GrowthRate_WMA,GrowthRate_std,GrowthRate_cv,GrowthRate_slope,ESG_Overall_WMA,ESG_Overall_std,ESG_Overall_cv,ESG_Overall_slope,PriceToSales,NetIncome,PriceToEarnings,Risk-AdjustedGrowth,Earnings-to-Growth,ESG_Signal-to-Noise,TARGET_SCORE
103,Company_103,Retail,Africa,1122.57,65.09,0.06,2.36,8.98,1.71,0.19,0.9,1657.63,406.99,0.25,204.64,2.34,10.79,4.61,2.79,55.87,1.42,0.03,0.77,1.48,100.81,16.44,0.22,75.82,25.67,48.7
104,Company_104,Technology,Europe,8157.89,1491.37,0.18,936.41,27.85,3.79,0.14,2.23,69901.13,25193.23,0.36,14660.35,12.29,5.07,0.41,-2.62,71.14,1.02,0.01,0.48,8.57,2271.97,30.77,2.42,12.69,48.0,69.96
105,Company_105,Finance,Africa,35923.09,5014.02,0.14,3167.45,11.64,2.38,0.2,0.9,54652.57,19809.4,0.36,4844.87,9.93,3.73,0.38,-2.3,51.55,2.0,0.04,1.25,1.52,4181.45,13.07,2.66,4.91,31.25,40.58
106,Company_106,Manufacturing,Europe,2849.59,241.8,0.08,140.51,16.67,5.5,0.33,3.19,7160.83,3411.91,0.48,1496.0,4.63,4.91,1.06,-1.66,69.51,1.12,0.02,0.47,2.51,475.03,15.07,0.94,15.99,23.5,56.37
107,Company_107,Finance,Asia,14663.53,793.53,0.05,401.36,22.23,0.65,0.03,-0.2,41638.81,7879.51,0.19,1447.46,1.88,5.14,2.73,-0.87,62.05,0.17,0.0,-0.08,2.84,3259.7,12.77,0.37,34.92,-inf,51.64
108,Company_108,Healthcare,North America,18768.33,3148.94,0.17,1954.3,6.53,2.22,0.34,-1.21,19415.51,7508.52,0.39,-1952.05,11.87,8.86,0.75,-1.04,74.16,2.62,0.04,1.65,1.03,1225.57,15.84,1.34,11.82,41.25,31.12
109,Company_109,Energy,Africa,5336.23,523.56,0.1,-286.01,-8.62,1.15,-0.13,0.54,17379.05,4716.45,0.27,-2651.51,-4.92,8.53,-1.73,-0.84,56.18,2.66,0.05,1.62,3.26,-459.98,-37.78,-0.58,65.5,32.4,63.96
110,Company_110,Healthcare,Middle East,3510.91,560.87,0.16,330.31,18.57,0.95,0.05,0.29,11265.55,2306.06,0.2,579.35,9.68,11.45,1.18,1.71,26.43,0.65,0.02,-0.32,3.21,651.98,17.28,0.85,20.44,-16.0,55.1
111,Company_111,Finance,Africa,967.29,148.25,0.15,91.28,19.69,2.4,0.12,1.33,2057.71,244.78,0.12,-16.93,10.95,8.77,0.8,-0.02,43.88,0.58,0.01,-0.3,2.13,190.46,10.8,1.25,8.65,-30.0,45.44
112,Company_112,Retail,Europe,532.41,66.33,0.12,40.66,-0.79,1.73,-2.2,1.04,909.07,869.46,0.96,107.53,7.91,8.02,1.01,2.92,58.39,2.07,0.04,1.3,1.71,-4.21,-216.13,0.99,-219.14,32.5,27.88
113,Company_113,Manufacturing,Latin America,5006.43,1193.33,0.24,751.42,7.75,1.16,0.15,0.22,5633.26,1314.17,0.23,786.24,17.26,8.92,0.52,0.27,26.81,0.87,0.03,0.53,1.13,388.0,14.52,1.93,7.5,17.67,34.55
114,Company_114,Energy,North America,1220.38,391.35,0.32,-242.22,-9.42,5.74,-0.61,2.88,3019.93,1358.21,0.45,51.2,-15.0,4.71,-0.31,1.44,76.41,0.68,0.01,0.19,2.47,-114.96,-26.27,-3.18,8.25,19.0,39.03
115,Company_115,Consumer Goods,Europe,366.13,15.32,0.04,8.26,12.63,2.83,0.22,-0.47,780.89,187.29,0.24,-7.22,2.71,3.49,1.29,2.17,63.02,2.57,0.04,1.47,2.13,46.24,16.89,0.78,21.75,36.75,62.96
116,Company_116,Retail,Asia,358.09,37.66,0.11,-16.24,1.3,2.32,1.78,-1.29,434.19,359.03,0.83,112.91,-0.97,10.55,-10.92,1.07,47.97,2.41,0.05,1.49,1.21,4.66,93.27,-0.09,-1014.44,29.8,21.22
117,Company_117,Retail,Asia,1123.39,82.13,0.07,-26.08,14.16,1.05,0.07,0.6,2707.16,829.96,0.31,211.11,1.23,8.34,6.8,2.29,70.97,1.69,0.02,1.04,2.41,159.07,17.02,0.15,115.39,52.0,67.47
118,Company_118,Retail,Asia,963.09,34.94,0.04,-11.96,1.99,1.0,0.5,-0.5,381.42,200.61,0.53,-43.5,-0.25,4.66,-18.91,0.77,69.37,1.05,0.02,-0.29,0.4,19.17,19.9,-0.05,-370.96,-14.5,13.18
119,Company_119,Consumer Goods,Middle East,1101.61,162.32,0.15,-94.73,9.8,0.76,0.08,-0.18,2132.49,650.62,0.31,-367.79,-3.89,11.09,-2.85,-1.09,38.41,1.75,0.05,1.09,1.94,107.96,19.75,-0.35,-56.31,21.8,33.93
120,Company_120,Consumer Goods,Asia,2942.17,624.14,0.21,392.36,2.69,1.48,0.55,-0.64,1280.38,440.79,0.34,-153.09,15.63,4.25,0.27,1.34,58.31,0.71,0.01,-0.32,0.44,79.14,16.18,3.68,4.4,-32.0,26.11
121,Company_121,Retail,Oceania,761.79,47.2,0.06,20.83,1.15,0.95,0.83,-0.44,171.46,115.74,0.68,-43.35,0.94,6.99,7.44,-1.47,51.68,1.81,0.04,1.08,0.23,8.76,19.57,0.13,145.54,27.0,30.14
122,Company_122,Energy,Europe,7438.9,1039.87,0.14,623.88,-0.22,3.04,-13.82,1.83,11597.47,14464.48,1.25,-6723.91,10.94,9.75,0.89,-0.06,59.71,1.4,0.02,0.86,1.56,-16.37,-708.65,1.12,-631.57,43.0,30.06
123,Company_123,Technology,Middle East,89790.02,23950.93,0.27,15067.59,16.55,2.12,0.13,1.15,383137.39,122389.88,0.32,62830.13,19.42,6.7,0.35,-1.05,63.25,2.03,0.03,1.22,4.27,14860.25,25.78,2.9,8.9,40.67,64.09
124,Company_124,Manufacturing,Africa,1315.07,64.4,0.05,-6.83,12.15,3.08,0.25,1.46,2093.07,815.27,0.39,217.27,-0.47,6.6,-13.94,-1.37,38.91,1.29,0.03,0.79,1.59,159.78,13.1,-0.07,-183.95,26.33,41.59
125,Company_125,Finance,Middle East,5133.93,902.54,0.18,550.13,3.75,0.84,0.22,-0.43,2699.29,654.88,0.24,-204.89,13.13,9.94,0.76,1.37,40.53,0.8,0.02,0.17,0.53,192.52,14.02,1.32,10.61,8.5,29.62
126,Company_126,Manufacturing,Oceania,3487.52,336.6,0.1,201.66,3.81,2.99,0.79,0.76,5139.27,4961.38,0.97,973.45,6.66,6.67,1.0,1.23,44.76,1.51,0.03,0.93,1.47,132.87,38.68,1.0,38.74,31.0,38.98
127,Company_127,Consumer Goods,Asia,2749.5,340.58,0.12,203.82,8.75,1.59,0.18,0.68,4195.3,1067.58,0.25,171.45,8.95,8.25,0.92,0.86,60.72,0.5,0.01,-0.21,1.53,240.58,17.44,1.08,16.07,-21.0,40.41
128,Company_128,Utilities,Africa,715.97,49.03,0.07,-5.54,2.89,0.7,0.24,0.14,242.91,51.14,0.21,25.33,-2.83,8.44,-2.98,-4.31,34.54,1.68,0.05,1.05,0.34,20.69,11.74,-0.34,-35.01,21.0,24.0
129,Company_129,Healthcare,Africa,2027.11,221.72,0.11,137.06,9.52,1.3,0.14,-0.51,3551.71,796.05,0.22,191.45,7.18,5.73,0.8,2.82,49.39,1.29,0.03,0.56,1.75,192.98,18.4,1.25,14.69,18.67,49.91
130,Company_130,Manufacturing,Asia,2280.31,363.45,0.16,-217.78,27.93,2.17,0.08,-0.1,9522.41,1842.5,0.19,781.99,-8.63,14.19,-1.64,-8.24,32.77,1.85,0.06,0.88,4.18,636.89,14.95,-0.61,-24.58,14.67,49.14
131,Company_131,Finance,Latin America,34015.62,1378.07,0.04,496.05,20.22,2.13,0.11,1.26,76917.13,8754.45,0.11,-1288.06,1.2,4.54,3.78,-1.89,72.11,1.13,0.02,0.59,2.26,6877.96,11.18,0.26,42.31,29.5,70.77
132,Company_132,Consumer Goods,Oceania,878.43,119.31,0.14,-68.74,6.95,3.42,0.49,1.64,1139.33,575.3,0.5,205.15,-7.33,10.67,-1.46,-4.03,65.73,1.6,0.02,0.94,1.3,61.05,18.66,-0.69,-27.17,47.0,43.9
133,Company_133,Consumer Goods,Europe,863.4,27.16,0.03,-2.49,3.44,1.3,0.38,0.12,580.73,302.69,0.52,13.91,-0.63,6.04,-9.64,-1.6,70.39,1.06,0.02,0.56,0.67,29.7,19.55,-0.1,-187.46,28.0,26.28
134,Company_134,Healthcare,Asia,8582.3,1274.23,0.15,791.19,13.25,1.05,0.08,-0.25,20991.22,2881.34,0.14,1107.6,11.63,5.41,0.46,-1.0,68.44,0.86,0.01,0.48,2.45,1137.15,18.46,2.15,8.59,48.0,55.73
135,Company_135,Transportation,Asia,1481.47,155.66,0.11,88.58,0.95,2.18,2.29,1.34,846.49,1305.93,1.54,-661.45,6.09,7.47,1.23,-1.43,52.67,1.08,0.02,0.47,0.57,14.07,60.15,0.82,73.77,23.5,37.53
136,Company_136,Manufacturing,Latin America,988.22,189.99,0.19,116.94,9.38,1.54,0.16,-0.24,1445.37,502.39,0.35,178.21,12.21,8.24,0.67,-0.1,52.88,1.06,0.02,0.51,1.46,92.7,15.59,1.48,10.52,25.5,46.02
137,Company_137,Manufacturing,Oceania,834.97,37.33,0.04,-21.01,3.79,1.67,0.44,0.97,546.22,305.45,0.56,158.88,-2.47,3.23,-1.31,-1.52,46.67,1.06,0.02,0.61,0.65,31.65,17.26,-0.76,-22.57,30.5,21.62
138,Company_138,Energy,Latin America,6230.35,1500.06,0.24,-935.42,5.91,1.93,0.33,1.06,4568.49,1409.76,0.31,18.56,-12.82,6.56,-0.51,-1.92,48.55,1.41,0.03,0.86,0.73,368.21,12.41,-1.95,-6.35,28.67,25.01
139,Company_139,Retail,Europe,1212.24,101.45,0.08,-63.24,5.67,1.25,0.22,0.74,1277.64,303.03,0.24,58.65,-4.49,1.81,-0.4,0.22,67.89,0.81,0.01,0.16,1.05,68.73,18.59,-2.48,-7.49,16.0,30.17
140,Company_140,Manufacturing,Europe,821.31,44.57,0.05,27.8,10.73,2.34,0.22,1.27,1364.16,535.78,0.39,245.67,2.1,7.22,3.44,2.97,39.27,2.33,0.06,1.43,1.66,88.13,15.48,0.29,53.22,23.83,55.89
141,Company_141,Energy,Africa,5983.14,1135.26,0.19,673.95,-11.77,4.1,-0.35,-0.82,9595.13,6828.21,0.71,-2733.37,13.51,11.09,0.82,6.71,16.4,0.27,0.02,0.03,1.6,-704.22,-13.63,1.22,-11.18,1.5,26.25
142,Company_142,Finance,North America,2598.31,329.85,0.13,206.63,6.29,1.82,0.29,0.53,2292.45,1201.07,0.52,583.91,7.75,4.31,0.56,-0.1,65.51,0.58,0.01,-0.05,0.88,163.43,14.03,1.8,7.8,-5.0,27.88
143,Company_143,Consumer Goods,Oceania,1346.29,81.74,0.06,10.09,17.07,1.1,0.06,-0.26,4611.03,871.31,0.19,27.02,-1.21,10.77,-8.92,1.1,72.48,2.8,0.04,1.68,3.42,229.81,20.06,-0.11,-178.59,42.0,50.0
144,Company_144,Utilities,Oceania,1508.55,67.96,0.05,10.22,3.23,1.96,0.61,-1.18,509.64,237.61,0.47,-138.6,0.15,7.31,47.69,2.96,55.1,1.9,0.03,1.02,0.34,48.73,10.46,0.02,509.71,34.0,44.16
145,Company_145,Energy,Middle East,6630.69,845.25,0.13,475.69,36.6,3.25,0.09,1.23,33917.56,14928.68,0.44,7774.86,11.47,10.03,0.87,-0.31,39.19,2.34,0.06,1.37,5.12,2426.83,13.98,1.14,12.22,22.83,62.28
146,Company_146,Consumer Goods,Africa,1043.94,84.78,0.08,46.14,18.65,2.45,0.13,-1.34,3274.09,1285.04,0.39,536.95,3.97,8.13,2.05,3.8,49.59,2.34,0.05,1.22,3.14,194.69,16.82,0.49,34.44,24.4,70.2
147,Company_147,Energy,Latin America,6921.05,1219.57,0.18,-762.41,2.26,2.31,1.02,0.93,4271.67,5497.35,1.29,-863.06,-10.09,4.03,-0.4,-0.23,49.07,0.92,0.02,0.53,0.62,156.42,27.31,-2.5,-10.91,26.5,18.2
148,Company_148,Healthcare,Middle East,15711.58,1901.65,0.12,1158.24,-8.63,3.43,-0.4,-2.12,28854.51,21326.39,0.74,5294.57,7.23,5.86,0.81,0.01,46.79,1.25,0.03,0.55,1.84,-1355.91,-21.28,1.23,-17.25,18.33,30.0
149,Company_149,Technology,Africa,19531.23,4747.48,0.24,2979.05,11.79,2.33,0.2,-1.18,61280.21,12156.05,0.2,6590.66,18.05,5.48,0.3,-1.13,54.71,2.01,0.04,1.21,3.14,2302.73,26.61,3.29,8.08,30.25,52.29
150,Company_150,Manufacturing,North America,2584.95,146.7,0.06,-50.71,-11.55,4.5,-0.39,-2.81,7514.83,4279.84,0.57,-372.95,-2.05,8.86,-4.33,-5.44,68.59,2.72,0.04,1.69,2.91,-298.56,-25.17,-0.23,108.78,42.25,76.11
151,Company_151,Healthcare,Latin America,11232.85,1755.36,0.16,1085.59,3.57,2.61,0.73,-1.46,5921.39,4647.09,0.78,-2287.54,12.41,5.15,0.41,0.01,37.13,1.05,0.03,0.22,0.53,401.01,14.77,2.41,6.13,7.33,27.27
152,Company_152,Technology,Latin America,24933.79,1186.08,0.05,-342.5,30.91,2.46,0.08,1.51,223906.92,31982.89,0.14,14978.25,-2.83,6.47,-2.28,-0.2,65.87,0.98,0.01,0.59,8.98,7707.03,29.05,-0.44,-66.42,59.0,50.0
153,Company_153,Consumer Goods,Oceania,970.93,57.46,0.06,31.64,17.11,3.43,0.2,2.08,3312.57,1144.21,0.35,579.59,4.62,5.03,1.09,-0.03,60.64,0.77,0.01,0.45,3.41,166.13,19.94,0.92,21.71,45.0,76.79
154,Company_154,Manufacturing,Asia,3719.67,93.74,0.03,-46.78,11.87,2.99,0.25,-1.64,5496.15,2804.0,0.51,-1014.01,-1.65,3.68,-2.23,1.03,49.26,1.49,0.03,0.87,1.48,441.52,12.45,-0.45,-27.76,29.0,35.9
155,Company_155,Finance,Latin America,7104.7,534.36,0.08,321.54,6.23,1.53,0.25,-0.89,6108.83,2283.42,0.37,-455.48,6.91,9.15,1.32,-3.61,66.52,0.7,0.01,0.39,0.86,442.62,13.8,0.76,18.28,39.0,45.34
156,Company_156,Technology,Asia,8256.55,136.45,0.02,68.11,3.09,0.66,0.21,-0.14,6105.55,1513.57,0.25,-820.01,0.92,1.59,1.73,0.09,59.44,0.75,0.01,0.36,0.74,255.13,23.93,0.58,41.36,36.0,48.33
157,Company_157,Consumer Goods,Europe,5459.21,537.29,0.1,273.1,16.71,2.05,0.12,1.25,21272.15,6553.69,0.31,3534.23,7.22,8.45,1.17,2.88,93.83,2.0,0.02,1.06,3.9,912.23,23.32,0.85,27.29,53.0,76.87
158,Company_158,Energy,Oceania,12982.18,2464.2,0.19,1536.0,13.03,3.04,0.23,0.65,22716.4,8341.17,0.37,4605.0,12.49,6.1,0.49,-0.37,56.47,0.64,0.01,0.05,1.75,1691.58,13.43,2.05,6.56,5.0,43.9
159,Company_159,Consumer Goods,North America,1315.72,114.44,0.09,70.5,6.82,1.14,0.17,-0.48,1719.74,256.32,0.15,140.28,5.83,4.96,0.85,1.43,72.82,1.09,0.01,0.51,1.31,89.73,19.17,1.18,16.31,51.0,42.75
160,Company_160,Utilities,Latin America,1553.47,159.76,0.1,94.03,10.15,0.98,0.1,0.41,1928.05,511.44,0.27,281.17,4.81,5.53,1.15,-1.54,50.87,0.74,0.01,0.26,1.24,157.68,12.23,0.87,14.06,26.0,49.91
161,Company_161,Technology,Europe,4624.55,253.76,0.05,153.86,26.51,0.99,0.04,0.47,28856.15,7812.26,0.27,1802.72,3.57,2.51,0.7,0.5,73.72,1.18,0.02,0.69,6.24,1225.97,23.54,1.42,16.55,34.5,73.0
162,Company_162,Technology,North America,56442.31,7941.6,0.14,4996.13,3.31,2.91,0.88,-0.59,108598.73,69295.96,0.64,40182.44,10.51,4.05,0.39,-1.69,70.41,0.54,0.01,-0.28,1.92,1868.24,58.13,2.6,22.4,-28.0,31.6
163,Company_163,Energy,Asia,1919.87,109.87,0.06,0.2,-4.67,3.38,-0.72,1.43,5868.68,3061.49,0.52,-1059.15,1.51,7.23,4.8,3.67,54.52,2.08,0.04,1.23,3.06,-89.66,-65.46,0.21,-313.41,30.75,38.29
164,Company_164,Retail,Oceania,638.67,71.91,0.11,41.3,8.01,2.54,0.32,-1.52,900.35,281.4,0.31,-90.89,5.0,7.25,1.45,-1.44,68.59,1.19,0.02,0.68,1.41,51.16,17.6,0.69,25.52,34.0,54.19
165,Company_165,Manufacturing,Latin America,3102.79,434.06,0.14,227.93,7.19,3.71,0.52,-2.14,2831.92,654.07,0.23,-363.45,7.0,11.82,1.69,-5.07,35.09,3.05,0.09,1.91,0.91,223.09,12.69,0.59,21.43,21.22,38.38
166,Company_166,Energy,Latin America,1079.16,109.44,0.1,-54.81,25.67,10.12,0.39,5.98,3790.33,2186.58,0.58,925.81,-7.14,8.98,-1.26,-2.4,52.09,1.52,0.03,0.76,3.51,277.02,13.68,-0.8,-17.21,25.33,50.0
167,Company_167,Energy,North America,12437.73,2701.62,0.22,1696.73,1.07,2.55,2.38,0.47,15710.85,13593.93,0.87,2990.05,16.07,4.97,0.31,1.6,45.19,1.26,0.03,0.59,1.26,133.08,118.05,3.23,36.51,19.67,34.45
168,Company_168,Healthcare,North America,2580.59,71.63,0.03,-41.26,35.94,2.53,0.07,1.23,14626.57,3101.96,0.21,1818.91,-0.57,6.01,-10.47,-2.18,82.23,1.8,0.02,1.12,5.67,927.46,15.77,-0.09,-166.28,56.0,50.0
169,Company_169,Consumer Goods,Latin America,1181.86,169.92,0.14,104.25,3.61,2.74,0.76,-1.57,710.42,443.48,0.62,-204.99,9.77,7.1,0.73,-0.16,57.51,0.81,0.01,0.37,0.6,42.67,16.65,1.38,12.1,37.0,30.6
170,Company_170,Energy,Europe,526.15,100.3,0.19,-62.57,-14.96,3.55,-0.24,-1.86,1596.74,927.55,0.58,-255.9,-10.07,4.25,-0.42,-0.49,48.23,1.74,0.04,1.09,3.03,-78.71,-20.29,-2.37,8.56,27.25,46.46
171,Company_171,Utilities,Oceania,798.61,75.64,0.09,46.87,11.53,0.57,0.05,-0.26,924.31,195.34,0.21,34.45,6.41,3.82,0.6,-0.16,54.66,0.65,0.01,0.3,1.16,92.08,10.04,1.68,5.98,30.0,43.17
172,Company_172,Energy,Asia,7495.37,190.64,0.03,-15.35,10.46,6.39,0.61,2.19,15941.67,7408.69,0.46,1388.35,-0.45,4.01,-8.97,-1.21,44.21,1.39,0.03,0.59,2.13,784.02,20.33,-0.11,-181.19,19.67,37.83
173,Company_173,Transportation,Europe,947.26,80.48,0.08,46.44,1.05,1.81,1.72,0.62,1033.86,1384.54,1.34,1.32,5.58,6.72,1.2,-0.15,57.68,1.23,0.02,0.75,1.09,9.95,103.94,0.83,125.18,37.5,50.0
174,Company_174,Transportation,Africa,292.65,41.76,0.14,-23.6,-10.15,3.66,-0.36,-1.6,784.76,448.17,0.57,-18.45,-9.95,7.92,-0.8,-3.86,19.52,0.74,0.04,-0.09,2.68,-29.7,-26.42,-1.26,21.03,-2.25,41.64
175,Company_175,Finance,Latin America,8792.43,1631.18,0.19,1024.36,4.29,0.76,0.18,-0.25,4762.9,1668.52,0.35,246.48,13.73,4.82,0.35,-0.17,60.18,0.44,0.01,0.21,0.54,377.2,12.63,2.85,4.43,21.0,27.45
176,Company_176,Healthcare,Oceania,3214.45,316.96,0.1,197.48,17.78,2.01,0.11,-0.78,9515.93,2149.23,0.23,-443.41,6.49,4.23,0.65,2.0,79.73,0.82,0.01,-0.23,2.96,571.53,16.65,1.53,10.85,-23.0,50.0
177,Company_177,Manufacturing,North America,2462.47,200.81,0.08,126.1,22.61,4.97,0.22,2.78,8626.81,3259.99,0.38,1705.45,4.39,6.69,1.53,2.29,48.44,1.4,0.03,0.12,3.5,556.76,15.49,0.66,23.61,4.0,62.83
178,Company_178,Transportation,Latin America,4962.18,1373.37,0.28,861.33,8.63,1.66,0.19,-0.16,5446.05,1694.86,0.31,1030.13,21.38,7.4,0.35,3.33,27.21,0.99,0.04,0.38,1.1,428.24,12.72,2.89,4.4,9.5,28.81
179,Company_179,Finance,Europe,2146.2,67.99,0.03,5.55,13.79,1.16,0.08,-0.1,4060.48,957.17,0.24,-83.28,1.12,5.3,4.73,1.11,89.44,2.34,0.03,1.44,1.89,295.96,13.72,0.21,64.92,48.0,66.72
180,Company_180,Utilities,Latin America,1317.41,53.63,0.04,-14.45,18.17,0.86,0.05,0.46,2695.82,446.7,0.17,175.29,0.25,11.13,43.92,-3.37,53.56,0.75,0.01,0.45,2.05,239.37,11.26,0.02,501.38,45.0,76.79
181,Company_181,Finance,Oceania,3012.17,300.18,0.1,187.63,27.69,0.81,0.03,-0.31,9803.44,3109.12,0.32,566.37,6.32,2.76,0.44,1.05,74.69,0.86,0.01,0.46,3.25,834.07,11.75,2.29,5.13,46.0,62.62
182,Company_182,Manufacturing,North America,3174.91,150.9,0.05,9.8,7.83,2.54,0.32,1.58,4069.0,1543.27,0.38,829.86,0.15,8.9,60.68,0.37,68.47,1.15,0.02,0.65,1.28,248.6,16.37,0.02,971.17,32.5,41.04
183,Company_183,Retail,Europe,780.21,50.87,0.07,-17.71,6.71,1.62,0.24,-0.62,1027.75,313.93,0.31,-69.98,0.3,9.16,30.52,3.63,60.4,1.16,0.02,0.72,1.32,52.35,19.63,0.03,599.42,36.0,48.47
184,Company_184,Utilities,Europe,995.3,97.2,0.1,13.2,9.27,0.16,0.02,-0.01,1000.59,86.18,0.09,17.93,0.05,12.27,230.15,-3.16,65.97,1.6,0.02,0.92,1.01,92.26,10.84,0.0,2661.32,46.0,50.09
185,Company_185,Transportation,Latin America,624.77,137.62,0.22,81.05,-1.85,3.22,-1.74,-1.99,1932.13,1304.38,0.68,791.36,15.62,12.97,0.83,5.61,17.05,1.22,0.07,-0.25,3.09,-11.56,-167.16,1.2,-138.8,-3.57,32.48
186,Company_186,Manufacturing,Middle East,3542.01,311.18,0.09,-188.2,8.57,3.12,0.36,-1.93,3815.13,3154.45,0.83,-1908.25,-3.51,10.86,-3.09,-5.03,26.43,1.39,0.05,0.82,1.08,303.55,12.57,-0.32,-38.89,16.4,29.31
187,Company_187,Utilities,Africa,3378.37,458.75,0.14,286.61,20.59,1.79,0.09,1.06,8214.51,1184.79,0.14,281.6,9.39,5.86,0.62,-2.44,42.21,0.94,0.02,0.5,2.43,695.61,11.81,1.6,7.37,25.0,50.0
188,Company_188,Consumer Goods,Oceania,5216.65,778.24,0.15,454.64,6.73,1.02,0.15,-0.53,5258.89,1198.09,0.23,91.39,10.93,10.42,0.95,0.01,53.21,1.04,0.02,-0.53,1.01,351.08,14.98,1.05,14.28,-26.5,30.05
189,Company_189,Healthcare,Asia,2329.33,161.16,0.07,99.79,10.43,4.22,0.4,-2.54,4607.32,931.32,0.2,-441.9,3.47,3.33,0.96,0.58,51.78,0.65,0.01,0.24,1.98,242.95,18.96,1.04,18.2,24.0,52.38
190,Company_190,Technology,North America,4975.73,807.51,0.16,492.77,18.57,3.13,0.17,1.43,25165.81,8217.86,0.33,3265.21,11.63,7.84,0.67,4.67,74.27,0.42,0.01,-0.1,5.06,923.99,27.24,1.48,18.36,-10.0,58.8
191,Company_191,Manufacturing,Oceania,946.11,108.32,0.11,66.13,6.53,1.62,0.25,1.01,708.19,231.44,0.33,142.72,7.09,5.43,0.77,-2.51,43.07,1.41,0.03,0.73,0.75,61.78,11.46,1.31,8.78,24.33,36.46
192,Company_192,Consumer Goods,Asia,605.61,105.25,0.17,65.23,19.25,0.95,0.05,0.5,1892.19,485.89,0.26,192.02,11.83,5.74,0.49,2.35,87.15,2.53,0.03,1.57,3.12,116.58,16.23,2.06,7.88,52.33,64.95
193,Company_193,Manufacturing,Asia,2932.93,315.85,0.11,195.98,10.89,1.69,0.15,0.67,3981.44,456.17,0.11,-195.9,6.41,4.41,0.69,0.14,43.47,1.53,0.04,0.61,1.36,319.4,12.47,1.45,8.58,15.25,36.32
194,Company_194,Manufacturing,Oceania,1187.86,117.56,0.1,-73.56,6.38,4.23,0.66,-2.64,1329.62,1164.01,0.88,-663.18,-5.25,5.16,-0.98,-2.78,90.13,2.04,0.02,1.25,1.12,75.79,17.54,-1.02,-17.24,62.5,48.3
195,Company_195,Transportation,Middle East,1592.35,233.14,0.15,136.54,8.33,2.26,0.27,0.17,1818.25,879.43,0.48,437.56,6.5,9.93,1.53,-0.99,25.36,0.57,0.02,0.27,1.14,132.64,13.71,0.65,20.94,13.5,30.06
196,Company_196,Healthcare,Oceania,8122.56,882.77,0.11,551.49,3.07,2.7,0.88,-1.43,14368.67,11041.63,0.77,4797.53,6.74,3.06,0.45,-0.66,59.03,2.07,0.04,1.3,1.77,249.36,57.62,2.2,26.16,32.5,45.79
197,Company_197,Energy,Latin America,4234.16,478.65,0.11,-219.06,14.73,5.14,0.35,-3.08,9431.91,2614.57,0.28,-545.06,-2.5,14.28,-5.71,4.68,19.08,0.22,0.01,-0.06,2.23,623.69,15.12,-0.18,-86.38,-6.0,39.06
198,Company_198,Manufacturing,North America,414.23,35.1,0.08,-14.18,13.17,2.21,0.17,0.52,833.55,251.64,0.3,109.13,-4.68,10.74,-2.29,-3.06,50.19,1.1,0.02,0.58,2.01,54.55,15.28,-0.44,-35.06,29.0,38.75
199,Company_199,Retail,Latin America,649.78,52.18,0.08,29.55,8.24,1.47,0.18,0.84,936.14,229.87,0.25,84.0,6.0,6.33,1.06,-0.48,60.41,1.89,0.03,1.16,1.44,53.54,17.48,0.95,18.45,38.67,48.4
200,Company_200,Consumer Goods,Asia,4736.45,857.67,0.18,535.73,15.11,1.51,0.1,-0.94,13092.81,1927.46,0.15,-465.47,14.43,5.11,0.35,-0.77,49.68,2.57,0.05,1.53,2.76,715.68,18.29,2.82,6.48,30.6,51.88
201,Company_201,Utilities,Europe,2013.34,123.55,0.06,19.95,12.25,2.02,0.17,-1.19,2979.77,1005.97,0.34,-249.61,3.14,8.24,2.62,1.14,70.4,2.1,0.03,1.29,1.48,246.63,12.08,0.38,31.7,43.0,60.93
202,Company_202,Utilities,Latin America,1660.81,119.0,0.07,7.37,0.05,0.82,17.5,0.19,2769.77,3165.93,1.14,-445.28,3.79,10.54,2.78,3.76,48.44,2.71,0.06,1.68,1.67,0.83,3335.44,0.36,9275.88,28.0,43.05
203,Company_203,Energy,Oceania,3659.99,533.4,0.15,-322.07,14.63,2.02,0.14,0.22,8426.02,2780.68,0.33,442.8,-9.66,6.74,-0.7,-3.24,58.64,1.19,0.02,0.54,2.3,535.46,15.74,-1.43,-10.98,27.0,42.49
204,Company_204,Retail,Middle East,844.65,160.87,0.19,101.15,12.39,1.56,0.13,0.88,2221.89,634.29,0.29,310.57,13.18,4.86,0.37,2.22,25.03,1.69,0.07,0.94,2.63,104.65,21.23,2.71,7.83,13.43,36.54
205,Company_205,Energy,Asia,19244.73,4397.6,0.23,2695.45,49.08,1.54,0.03,0.24,120443.97,49105.92,0.41,14369.5,14.75,15.74,1.07,5.41,40.62,1.94,0.05,1.17,6.26,9445.31,12.75,0.94,13.61,23.4,63.14
206,Company_206,Manufacturing,North America,921.15,55.24,0.06,-22.0,17.15,1.38,0.08,0.58,2293.63,604.17,0.26,-238.9,-0.69,7.62,-10.99,0.25,76.13,1.26,0.02,0.76,2.49,157.98,14.52,-0.09,-160.34,38.0,50.0
